Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Pct,Daily_Range,Daily_Range_Pct,MA_20,MA_50,MA_200,Rolling_Volatility_30,Rolling_Volatility_30_Annualized,Cumulative_Return,Running_Max,Drawdown,Year,Month,Month_Name,Day_of_Week
2010-08-13,7.450491428375244,8.896429061889648,8.99571418762207,8.896071434020996,8.987500190734863,354869200,-0.010683104107711894,-1.0683104107711894,0.09964275360107422,1.108681518625113,7.70343496799469,7.711923513412476,,0.0147808623510895,0.23463891566436176,0.16396478340497822,8.197331428527832,-0.09110769848264066,2010,8,August,Friday
2010-08-16,7.406824111938477,8.84428596496582,8.928929328918457,8.807856559753418,8.842143058776855,318430000,-0.005860998144425755,-0.5860998144425755,0.12107276916503906,1.3692695126082615,7.706515765190124,7.706946601867676,,0.01477597300666249,0.23456129972779372,0.15714278796926462,8.197331428527832,-0.09643471457531683,2010,8,August,Monday
2010-08-17,7.536332607269287,8.998929023742676,9.093929290771484,8.899999618530273,8.931428909301758,422640400,0.017485023725899662,1.7485023725899662,0.19392967224121094,2.1713174253588945,7.706635665893555,7.7075627994537355,,0.015065854293751454,0.239163022500006,0.17737545707116098,8.197331428527832,-0.08063585412176688,2010,8,August,Tuesday
2010-08-18,7.569227695465088,9.038213729858398,9.095356941223145,8.984999656677246,9.012857437133789,339696000,0.004364866827144986,0.43648668271449864,0.11035728454589844,1.2244428064646449,7.704885864257813,7.7097999858856205,,0.013087974874779614,0.2077651601047715,0.18251454414682566,8.197331428527832,-0.07662295205935643,2010,8,August,Wednesday
2010-08-19,7.473818302154541,8.924285888671875,9.052857398986816,8.881428718566895,9.029999732971191,426706000,-0.012604904641421832,-1.2604904641421832,0.17142868041992188,1.8984350552523854,7.691217088699341,7.713795938491821,,0.013267072290032262,0.21060824343204934,0.16760906108076057,8.197331428527832,-0.08826203169672586,2010,8,August,Thursday
2010-08-20,7.466638088226318,8.915714263916016,9.068571090698242,8.89285659790039,8.90678596496582,384230000,-0.0009607156125474026,-0.09607156125474026,0.17571449279785156,1.972815934827798,7.675813555717468,7.713275451660156,,0.013202629003107664,0.20958523796682896,0.16648732082642836,8.197331428527832,-0.08913795259742718,2010,8,August,Friday
2010-08-23,7.35178804397583,8.778571128845215,9.0,8.758929252624512,8.992500305175781,414041600,-0.015381761228201007,-1.5381761228201007,0.24107074737548828,2.6807977669651684,7.655654573440552,7.708663396835327,,0.013382957370217038,0.21244786204903954,0.1485446913817523,8.197331428527832,-0.10314861512240381,2010,8,August,Monday
2010-08-24,7.176219463348389,8.568928718566895,8.678570747375488,8.523214340209961,8.666786193847656,602565600,-0.023881072138811854,-2.3881072138811854,0.15535640716552734,1.7925492067153004,7.619538807868958,7.700079393386841,,0.013520748683525726,0.21463523133607817,0.12111621275221518,8.197331428527832,-0.12456638774245898,2010,8,August,Tuesday
2010-08-25,7.264750957489014,8.674642562866211,8.713929176330566,8.471428871154785,8.501428604125977,596867600,0.012336787439791719,1.2336787439791719,0.24250030517578125,2.852465349860013,7.592515325546264,7.690029745101929,,0.013726200389934648,0.21789667606562935,0.13494718516424364,8.197331428527832,-0.11376634935038876,2010,8,August,Wednesday
2010-08-26,7.186686038970947,8.581428527832031,8.776785850524902,8.581428527832031,8.766071319580078,466505200,-0.010745711583903916,-1.0745711583903916,0.1953573226928711,2.228561867350052,7.565851068496704,7.673896455764771,,0.013819776980342285,0.21938215838616512,0.12275137004950509,8.197331428527832,-0.12328956055621965,2010,8,August,Thursday
2010-08-27,7.2267632484436035,8.62928581237793,8.664643287658691,8.412857055664062,8.633929252624512,548391200,0.005576591109633933,0.5576591109633933,0.2517862319946289,2.916241546895833,7.542476511001587,7.6558010864257815,,0.013847031175910933,0.21981480532811168,0.12901249535805248,8.197331428527832,-0.1184005049138942,2010,8,August,Friday
2010-08-30,7.253084659576416,8.660714149475098,8.776785850524902,8.59571361541748,8.598570823669434,383289200,0.003642213011264994,0.3642213011264994,0.18107223510742188,2.105841061505026,7.513538885116577,7.636916151046753,,0.013523168652235035,0.21467364714839052,0.13312459935852639,8.197331428527832,-0.11518953176216695,2010,8,August,Monday
2010-08-31,7.271031856536865,8.682143211364746,8.734286308288574,8.583929061889648,8.637499809265137,420786800,0.0024744226495072574,0.24744226495072574,0.15035724639892578,1.7407496349538896,7.485378932952881,7.620723094940185,,0.012616314859281944,0.20027778947849328,0.1359284285318929,8.197331428527832,-0.11300013669903819,2010,8,August,Tuesday
2010-09-01,7.487277984619141,8.940357208251953,8.980713844299316,8.795714378356934,8.838213920593262,697037600,0.029740775772817418,2.974077577281742,0.1849994659423828,2.0931770559584373,7.466460919380188,7.6066535949707035,,0.013702127824181731,0.21751453593122053,0.16971182121882888,8.197331428527832,-0.08662007265408456,2010,9,September,Wednesday
2010-09-02,7.542311191558838,9.006071090698242,9.006071090698242,8.8774995803833,8.973570823669434,415427600,0.007350228888622912,0.7350228888622912,0.1285715103149414,1.4327798023927167,7.45220901966095,7.595407571792602,,0.013301693835450134,0.21115784342713187,0.17830947083851534,8.197331428527832,-0.07990652112581842,2010,9,September,Thursday
2010-09-03,7.739715099334717,9.241786003112793,9.242142677307129,9.089285850524902,9.110357284545898,520788800,0.026172867011481582,2.617286701148158,0.15285682678222656,1.6778356985133942,7.450234913825989,7.589288005828857,,0.014170132586190085,0.22494388120722897,0.2091492079171411,8.197331428527832,-0.055825036865112976,2010,9,September,Friday
2010-09-07,7.711002349853516,9.207500457763672,9.268928527832031,9.151785850524902,9.165714263916016,342557600,-0.0037097941090453723,-0.37097941090453723,0.1171426773071289,1.2780529038342525,7.44434278011322,7.583970012664795,,0.014178823609559948,0.22508184692608083,0.20466351330865318,8.197331428527832,-0.059327731581258814,2010,9,September,Tuesday
2010-09-08,7.863839149475098,9.390000343322754,9.442500114440918,9.253570556640625,9.277856826782227,526551200,0.01982061380444078,1.9820613804440779,0.18892955780029297,2.036349141052849,7.449591851234436,7.580751724243164,,0.014239872332334985,0.22605096535600605,0.22854068357024482,8.197331428527832,-0.0406830298323837,2010,9,September,Wednesday
2010-09-09,7.868330001831055,9.395357131958008,9.518570899963379,9.390000343322754,9.465714454650879,438575200,0.000571076324247688,0.057107632424768795,0.128570556640625,1.358276306100204,7.468853878974914,7.584879283905029,,0.014065474872788667,0.22328249151256005,0.2292422740680069,8.197331428527832,-0.04013518662327198,2010,9,September,Thursday
2010-09-10,7.878495693206787,9.407500267028809,9.446429252624512,9.335714340209961,9.399642944335938,387542400,0.0012919757271703247,0.12919757271703247,0.11071491241455078,1.177862957882519,7.486231398582459,7.591985750198364,,0.01390335805790057,0.22070896685934527,0.2308304252489144,8.197331428527832,-0.038895064583024275,2010,9,September,Friday
2010-09-13,7.987067699432373,9.537142753601074,9.581428527832031,9.491429328918457,9.493571281433105,388780000,0.013780804160266502,1.3780804160266502,0.08999919891357422,0.948001508026686,7.513060212135315,7.603088178634644,,0.014079151642171165,0.22349960349570927,0.24779225829376728,8.197331428527832,-0.02565026569057738,2010,9,September,Monday
2010-09-14,8.017576217651367,9.57357120513916,9.613213539123535,9.482856750488281,9.507499694824219,408150400,0.0038197395298356085,0.38197395298356085,0.1303567886352539,1.3710943236339912,7.5435978174209595,7.615721998214721,,0.013739506367151707,0.21810790190563153,0.25255849970779476,8.197331428527832,-0.02192850349455089,2010,9,September,Tuesday
2010-09-15,8.08217716217041,9.650713920593262,9.656429290771484,9.565713882446289,9.577500343322754,429368800,0.0080574157033666,0.8057415703366599,0.09071540832519531,0.947172070721358,7.570890045166015,7.628636884689331,,0.013801221660577205,0.219087601816591,0.26265088423272576,8.197331428527832,-0.014047774859592632,2010,9,September,Wednesday
2010-09-16,8.272106170654297,9.8774995803833,9.881071090698242,9.625,9.651429176330566,652103200,0.02349973338531508,2.349973338531508,0.2560710906982422,2.653193491034862,7.606033968925476,7.6393445873260495,,0.014387658462685922,0.228396997444805,0.29232284337092707,8.272106170654297,0.0,2010,9,September,Thursday
2010-09-17,8.236218452453613,9.834643363952637,9.927143096923828,9.774286270141602,9.917499542236328,634477200,-0.00433840154614995,-0.43384015461499503,0.15285682678222656,1.5412839308057926,7.64415397644043,7.649681406021118,,0.014379543237256672,0.22826817223489085,0.28671622794912177,8.272106170654297,-0.00433840154614995,2010,9,September,Friday
2010-09-20,8.471305847167969,10.115357398986816,10.135000228881836,9.851785659790039,9.859999656677246,658677600,0.028543122802227483,2.8543122802227483,0.2832145690917969,2.8723588129133697,7.694387364387512,7.663804712295533,,0.01509543634530622,0.23963262301011604,0.3234431272550924,8.471305847167969,0.0,2010,9,September,Monday
2010-09-21,8.487457275390625,10.134642601013184,10.262499809265137,10.099642753601074,10.137857437133789,668074400,0.0019066043080071537,0.19066043080071537,0.1628570556640625,1.6064247961066813,7.751170825958252,7.679644889831543,,0.01508251115148099,0.23942744191906284,0.32596640962291934,8.487457275390625,0.0,2010,9,September,Tuesday
2010-09-22,8.606496810913086,10.276785850524902,10.28499984741211,10.086071014404297,10.096785545349121,585289600,0.014025347245943287,1.4025347245943287,0.1989288330078125,1.9702194536502264,7.822684693336487,7.70114987373352,,0.015048557043343243,0.238888437162334,0.3445635489543375,8.606496810913086,0.0,2010,9,September,Wednesday
2010-09-23,8.641488075256348,10.318571090698242,10.455714225769043,10.214285850524902,10.22607135772705,786116800,0.004065680277588912,0.4065680277588912,0.24142837524414062,2.3609103320182867,7.891521549224853,7.722798433303833,,0.013111411307184507,0.20813720193534305,0.35003011445728616,8.641488075256348,0.0,2010,9,September,Thursday
2010-09-24,8.743181228637695,10.4399995803833,10.483214378356934,10.376786231994629,10.432143211364746,649488000,0.01176801408458017,1.176801408458017,0.10642814636230469,1.0201944529132054,7.969346308708191,7.747246503829956,,0.0131692218681838,0.20905491614068658,0.3659172878588268,8.743181228637695,0.0,2010,9,September,Friday
2010-09-27,8.708488464355469,10.398571014404297,10.526070594787598,10.393214225769043,10.499285697937012,482834800,-0.003967979546002365,-0.3967979546002365,0.1328563690185547,1.2653848351289216,8.043432569503784,7.77192798614502,,0.012947417713430269,0.20553388434125425,0.36049735599907207,8.743181228637695,-0.003967979546002365,2010,9,September,Monday
2010-09-28,8.579876899719238,10.244999885559082,10.420356750488281,9.821429252624512,10.420356750488281,1035042400,-0.014768529023451937,-1.4768529023451937,0.5989274978637695,5.747667879371834,8.109772181510925,7.796621360778809,,0.013309152699321793,0.2112762492203368,0.34040481131067013,8.743181228637695,-0.01867790734836483,2010,9,September,Tuesday
2010-09-29,8.595131874084473,10.263214111328125,10.350357055664062,10.214285850524902,10.258213996887207,469644000,0.0017779945497509164,0.17779945497509164,0.13607120513916016,1.326460972450469,8.175977182388305,7.817845306396484,,0.01310841609534017,0.20808965442135863,0.34278804375964045,8.743181228637695,-0.016933122016079993,2010,9,September,Wednesday
2010-09-30,8.48685359954834,10.133929252624512,10.35714340209961,10.04464340209961,10.321429252624512,673391600,-0.012597628066953415,-1.2597628066953415,0.3125,3.0276814610780587,8.225955963134766,7.835497903823852,,0.013474027834199582,0.213893560845926,0.32587209941160444,8.743181228637695,-0.02931743290986255,2010,9,September,Thursday
2010-10-01,8.45007038116455,10.09000015258789,10.234999656677246,10.048213958740234,10.219642639160156,448142800,-0.004334140792265684,-0.4334140792265684,0.18678569793701172,1.8277126170858127,8.271343922615051,7.8495554351806645,,0.013206445619220448,0.20964582486933434,0.32012558306021766,8.743181228637695,-0.03352450782022909,2010,10,October,Friday
2010-10-04,8.334019660949707,9.95142936706543,10.103570938110352,9.920356750488281,10.057143211364746,435302000,-0.013733698653389248,-1.3733698653389248,0.1832141876220703,1.821731915033636,8.301059150695801,7.860741653442383,,0.013578694457545632,0.2155550919815811,0.3019953761178389,8.743181228637695,-0.04679779098571213,2010,10,October,Monday
2010-10-05,8.64208698272705,10.319286346435547,10.337499618530273,10.0649995803833,10.071429252624512,501967200,0.03696503419842401,3.6965034198424007,0.27250003814697266,2.7056739546272635,8.347613382339478,7.878484039306641,,0.01437431037628145,0.22818510314217597,0.3501236797222247,8.743181228637695,-0.011562638731485664,2010,10,October,Tuesday
2010-10-06,8.649564743041992,10.328213691711426,10.428214073181152,10.187856674194336,10.342499732971191,670868800,0.000865272512286408,0.0865272512286408,0.2403573989868164,2.323977811868568,8.386899662017822,7.893504638671875,,0.01329978237936812,0.21112750000252167,0.3512919046304752,8.743181228637695,-0.010707371052663173,2010,10,October,Wednesday
2010-10-07,8.650465965270996,10.329285621643066,10.374285697937012,10.246786117553711,10.369285583496094,408399600,0.00010419278377327146,0.010419278377327146,0.12749958038330078,1.2295888598750813,8.42600646018982,7.910409545898437,,0.013296743053698214,0.21107925220326623,0.3514326994957089,8.743181228637695,-0.010604293899686867,2010,10,October,Thursday
2010-10-08,8.795524597167969,10.5024995803833,10.51785659790039,10.35714340209961,10.418213844299316,658403200,0.016768880714557843,1.6768880714557843,0.16071319580078125,1.5426175561631517,8.471857905387878,7.931920614242554,,0.013054225571602811,0.20722940652600627,0.37409471322730536,8.795524597167969,0.0,2010,10,October,Friday
2010-10-11,8.834107398986816,10.54857063293457,10.615714073181152,10.521429061889648,10.526429176330566,427753200,0.004386640204641301,0.4386640204641301,0.0942850112915039,0.8956979590335395,8.514209890365601,7.954717674255371,,0.01305999688616357,0.20732102330440044,0.3801223723413334,8.834107398986816,0.0,2010,10,October,Monday
2010-10-12,8.929222106933594,10.662142753601074,10.696429252624512,10.446070671081543,10.5503568649292,558544000,0.010766759294514205,1.0766759294514205,0.25035858154296875,2.3729868548351596,8.559792184829712,7.976665372848511,,0.013065403251239395,0.20740684668932519,0.39498181772130647,8.929222106933594,0.0,2010,10,October,Tuesday
2010-10-13,8.97707462310791,10.71928596496582,10.784285545349121,10.70714282989502,10.721428871154785,630092400,0.005359091262514104,0.5359091262514104,0.07714271545410156,0.7195189781247195,8.604537057876588,7.999522247314453,,0.013041268846695615,0.20702372489454435,0.4024576525920227,8.97707462310791,0.0,2010,10,October,Wednesday
2010-10-14,9.041979789733887,10.796786308288574,10.802499771118164,10.728570938110352,10.774642944335938,435296400,0.007230102160330043,0.7230102160330043,0.0739288330078125,0.6861371962833881,8.643030738830566,8.023049077987672,,0.012323407089154966,0.19562802277748653,0.4125975646957998,9.041979789733887,0.0,2010,10,October,Thursday
2010-10-15,9.413755416870117,11.240714073181152,11.25,10.889642715454102,10.979999542236328,922194000,0.04111661779628606,4.111661779628606,0.36035728454589844,3.2819426190295036,8.701907587051391,8.054777202606202,,0.013861014914741869,0.22003679030018486,0.4706787988633614,9.413755416870117,0.0,2010,10,October,Friday
2010-10-18,9.511261940002441,11.35714340209961,11.39285659790039,11.224642753601074,11.373929023742676,1093010800,0.010357877256677472,1.0357877256677472,0.1682138442993164,1.4789422718233598,8.753905391693115,8.089418497085571,7.342262568473816,0.013420370096932638,0.21304177067358934,0.48591190934598605,9.511261940002441,0.0,2010,10,October,Monday
2010-10-19,9.256733894348145,11.053214073181152,11.206070899963379,10.71500015258789,10.835714340209961,1232784000,-0.026760701919458563,-2.6760701919458563,0.4910707473754883,4.53196468601232,8.79236922264099,8.117976274490356,7.356541440486908,0.01465644854147295,0.2326639076649166,0.4461478636614047,9.511261940002441,-0.026760701919458563,2010,10,October,Tuesday
2010-10-20,9.287837028503418,11.090356826782227,11.223214149475098,10.959643363952637,11.035714149475098,721624400,0.003360054908164045,0.3360054908164045,0.26357078552246094,2.3883437170669866,8.826436233520507,8.148555860519409,7.370920484066009,0.01443585918341535,0.22916216016518984,0.45100699988863124,9.511261940002441,-0.023490564439124895,2010,10,October,Wednesday
2010-10-21,9.257631301879883,11.054286003112793,11.240714073181152,10.95714282989502,11.15571403503418,551460000,-0.0032521809470641427,-0.3252180947064143,0.2835712432861328,2.5419371847968315,8.857243394851684,8.184046697616576,7.385658473968506,0.014499098218040756,0.2301660487178136,0.4462880625695367,9.511261940002441,-0.026666349820084312,2010,10,October,Thursday
2010-10-22,9.196318626403809,10.981071472167969,11.072856903076172,10.939286231994629,11.038213729858398,372778000,-0.006622933391571162,-0.6622933391571162,0.13357067108154297,1.210075056983486,8.879900264739991,8.217354164123535,7.400148215293885,0.014650200360441385,0.2325647208659804,0.4367093930661141,9.511261940002441,-0.03311267375300064,2010,10,October,Friday
2010-10-25,9.23729133605957,11.029999732971191,11.128570556640625,11.015713691711426,11.038928985595703,392462000,0.00445533819784405,0.445533819784405,0.11285686492919922,1.0223533920406775,8.906340408325196,8.253090162277221,7.414633450508117,0.014562095521090748,0.2311660999006419,0.443110419304243,9.511261940002441,-0.028804863715361062,2010,10,October,Monday
2010-10-26,9.213661193847656,11.001786231994629,11.062143325805664,10.916070938110352,10.959643363952637,392929600,-0.0025581246008414826,-0.25581246008414826,0.1460723876953125,1.3328206296909184,8.938029623031616,8.289226903915406,7.429280190467835,0.0146257450935361,0.23217650553911784,0.43941876303889016,9.511261940002441,-0.03128930188570844,2010,10,October,Tuesday
2010-10-27,9.20708179473877,10.993928909301758,11.067856788635254,10.914285659790039,10.987500190734863,399002800,-0.0007140917134309532,-0.07140917134309532,0.15357112884521484,1.3976894305286354,8.968627119064331,8.322641887664794,7.44425145149231,0.014644971981151654,0.23248172291781713,0.438390886028047,9.511261940002441,-0.031981050167943725,2010,10,October,Wednesday
2010-10-28,9.129619598388672,10.901429176330566,11.0,10.746429443359375,10.998213768005371,551051200,-0.00841332770545844,-0.841332770545844,0.253570556640625,2.3055612664874796,9.000765419006347,8.353849725723267,7.458397235870361,0.014370438704054586,0.22812364225095455,0.4262892321353484,9.511261940002441,-0.04012531081797455,2010,10,October,Thursday
2010-10-29,9.00220012664795,10.749285697937012,10.924285888671875,10.745356559753418,10.865357398986816,430511200,-0.013956712036853225,-1.3956712036853225,0.17892932891845703,1.6467873291967552,9.028371906280517,8.384417362213135,7.47208836555481,0.014653364080959491,0.23261494337223212,0.40638292404117093,9.511261940002441,-0.053522005446352106,2010,10,October,Friday
2010-11-01,9.09791374206543,10.863571166992188,10.914285659790039,10.79285717010498,10.793571472167969,423889200,0.01063224701416643,1.063224701416643,0.1214284896850586,1.1250075102404338,9.066566610336304,8.417042875289917,7.486781475543975,0.013926625956081367,0.22107833329205062,0.4213359346860823,9.511261940002441,-0.043458817614784984,2010,11,November,Monday
2010-11-02,9.252845764160156,11.04857063293457,11.078213691711426,10.964285850524902,10.964285850524902,433930000,0.01702940107888451,1.702940107888451,0.11392784118652344,1.0390812747833391,9.097104549407959,8.455064029693604,7.500886867046356,0.014176813357501622,0.2250499351639675,0.4455404343856828,9.511261940002441,-0.027169494171476738,2010,11,November,Tuesday
2010-11-03,9.355735778808594,11.171428680419922,11.174285888671875,11.018928527832031,11.120356559753418,508348400,0.011119823811066798,1.1119823811066798,0.15535736083984375,1.397053772557169,9.132413101196288,8.498654356002808,7.516001715660095,0.014108503051086243,0.22396554266742122,0.4616145893278245,9.511261940002441,-0.016351790348632544,2010,11,November,Wednesday
2010-11-04,9.519341468811035,11.366786003112793,11.4350004196167,11.251070976257324,11.266071319580078,642488000,0.017487207192513843,1.7487207192513843,0.183929443359375,1.6325961210605102,9.175856876373292,8.543746166229248,7.5324819374084475,0.014357939239026472,0.22792521939504012,0.4871741464870012,9.519341468811035,0.0,2010,11,November,Thursday
2010-11-05,9.485240936279297,11.326070785522461,11.413213729858398,11.3125,11.356785774230957,361253200,-0.0035822365069542172,-0.3582236506954217,0.10071372985839844,0.8868154410988563,9.210342693328858,8.589717264175414,7.550334992408753,0.01432029733898436,0.22732767275671584,0.481846736967257,9.519341468811035,-0.0035822365069542172,2010,11,November,Friday
2010-11-08,9.529807090759277,11.37928581237793,11.420356750488281,11.312856674194336,11.328571319580078,281758400,0.0046984736370294655,0.46984736370294655,0.10750007629394531,0.9489288036536816,9.24512767791748,8.635778141021728,7.567615282535553,0.01426600861655807,0.22646586600550359,0.48880915479501574,9.529807090759277,0.0,2010,11,November,Monday
2010-11-09,9.453835487365723,11.28857135772705,11.475000381469727,11.23214340209961,11.466071128845215,383544000,-0.007971998034170258,-0.7971998034170258,0.2428569793701172,2.1180487774854413,9.271358346939087,8.679793157577514,7.584086508750915,0.014024278834321627,0.222628524675851,0.4769403711397351,9.529807090759277,-0.007971998034170258,2010,11,November,Tuesday
2010-11-10,9.512160301208496,11.358214378356934,11.384642601013184,11.198213577270508,11.308570861816406,384227200,0.0061694339742552895,0.616943397425529,0.18642902374267578,1.648563961093941,9.298112630844116,8.724615726470947,7.60055924654007,0.014030407838960306,0.22272581960820084,0.48605225724339385,9.529807090759277,-0.0018517467754297634,2010,11,November,Wednesday
2010-11-11,9.470885276794434,11.308929443359375,11.371429443359375,11.223214149475098,11.25,361284000,-0.004339185117477329,-0.4339185117477329,0.14821529388427734,1.317469278971354,9.319557905197144,8.764287872314453,7.618110222816467,0.013782933048423004,0.21879727909908384,0.4796040014049696,9.529807090759277,-0.0061828968208578194,2010,11,November,Thursday
2010-11-12,9.213062286376953,11.001070976257324,11.303570747375488,10.843929290771484,11.285714149475098,795846800,-0.027222691742365246,-2.7222691742365246,0.4596414566040039,4.072772449454446,9.309523248672486,8.797702894210815,7.635453310012817,0.014839140490887515,0.23556405245302378,0.43932519777395207,9.529807090759277,-0.033237273468993966,2010,11,November,Friday
2010-11-15,9.183452606201172,10.965714454650879,11.090714454650879,10.938214302062988,11.01642894744873,403606000,-0.0032138803858478004,-0.32138803858478004,0.15250015258789062,1.3842975188725544,9.293132781982422,8.826577644348145,7.6522490549087525,0.014551796333280055,0.23100260536272366,0.43469937875196996,9.529807090759277,-0.03634433323356079,2010,11,November,Monday
2010-11-16,9.02044677734375,10.771071434020996,10.985713958740234,10.6899995803833,10.918571472167969,657650000,-0.017749950464964748,-1.7749950464964748,0.2957143783569336,2.708361429063551,9.281318426132202,8.852766532897949,7.668060789108276,0.013589391743814407,0.21572490613660375,0.4092335358470067,9.529807090759277,-0.05344917358394763,2010,11,November,Tuesday
2010-11-17,8.987845420837402,10.73214340209961,10.856785774230957,10.634285926818848,10.757143020629883,479449600,-0.0036141620599360325,-0.36141620599360325,0.22249984741210938,2.0683916443743717,9.266318845748902,8.875246658325196,7.683205544948578,0.013621385908130983,0.21623279774972573,0.4041403374681589,9.529807090759277,-0.05687016166858161,2010,11,November,Wednesday
2010-11-18,9.225028991699219,11.01535701751709,11.059642791748047,10.881786346435547,10.899999618530273,494491200,0.02638936917093959,2.638936917093959,0.1778564453125,1.6317105645594663,9.264688730239868,8.902380638122558,7.700609967708588,0.014362440619423461,0.22799667659356174,0.44119471520141396,9.529807090759277,-0.03198156018872522,2010,11,November,Thursday
2010-11-19,9.17418098449707,10.954643249511719,11.014286041259766,10.901429176330566,10.998929023742676,384843200,-0.005511961777887264,-0.5511961777887264,0.11285686492919922,1.0260713991842516,9.263581848144531,8.928294343948364,7.717250192165375,0.014160165633869543,0.2247856607442126,0.4332509050167306,9.529807090759277,-0.03731724082925514,2010,11,November,Friday
2010-11-22,9.372481346130371,11.191429138183594,11.191429138183594,10.923929214477539,10.95285701751709,393075200,0.02161504792290425,2.161504792290425,0.2674999237060547,2.442284449420252,9.27034134864807,8.956002616882325,7.735082311630249,0.014622964489112588,0.2321323648123235,0.4642306920142132,9.529807090759277,-0.01650880685522582,2010,11,November,Monday
2010-11-23,9.234002113342285,11.026070594787598,11.133929252624512,10.94857120513916,11.087499618530273,519447600,-0.014775087586091584,-1.4775087586091584,0.18535804748535156,1.6717750066531418,9.271358394622803,8.980331134796142,7.751912462711334,0.014841488847039003,0.23560133145122367,0.44259655529345965,9.529807090759277,-0.031039975374089535,2010,11,November,Tuesday
2010-11-24,9.41555404663086,11.242856979370117,11.264286041259766,11.133929252624512,11.14285659790039,413725200,0.01966124017085158,1.966124017085158,0.1303567886352539,1.1698686731714432,9.281782007217407,9.006998672485352,7.769810388088226,0.01520412767172668,0.24135804432638575,0.4709597926367275,9.529807090759277,-0.011989019613965257,2010,11,November,Wednesday
2010-11-26,9.42153263092041,11.25,11.346428871154785,11.17642879486084,11.204999923706055,237585600,0.000634968931189972,0.0634968931189972,0.1700000762939453,1.5171805216551735,9.296377658843994,9.029987201690673,7.787207322120667,0.015169081024332128,0.24080169604663038,0.4718938064040814,9.529807090759277,-0.011361663337745576,2010,11,November,Friday
2010-11-29,9.477463722229004,11.31678581237793,11.338570594787598,11.12071418762207,11.26785659790039,445785200,0.005936517284357068,0.5936517284357068,0.21785640716552734,1.9334325501277845,9.320140838623047,9.054812107086182,7.804628176689148,0.013236096376815007,0.21011651605401352,0.4806317294265374,9.529807090759277,-0.005492594764171965,2010,11,November,Monday
2010-11-30,9.306380271911621,11.112500190734863,11.227143287658691,11.102499961853027,11.197856903076172,501858000,-0.018051606983850887,-1.8051606983850887,0.12464332580566406,1.1130998269090508,9.330564165115357,9.071513595581054,7.820741980075836,0.013505931643917942,0.21440001812426782,0.4539039473591102,9.529807090759277,-0.023445051586018506,2010,11,November,Tuesday
2010-12-01,9.463406562805176,11.300000190734863,11.348214149475098,11.25,11.259642601013184,461750800,0.016872971693139283,1.6872971693139283,0.09821414947509766,0.8722670244103484,9.341092205047607,9.091032581329346,7.8377680325508114,0.012933007247668734,0.20530512528916445,0.47843562750744395,9.529807090759277,-0.006967667584634296,2010,12,December,Wednesday
2010-12-02,9.51574993133545,11.362500190734863,11.39285659790039,11.246070861816406,11.340356826782227,462837200,0.005531133866318649,0.5531133866318649,0.14678573608398438,1.294366114982593,9.34909291267395,9.109217643737793,7.8549989676475525,0.012953785418921832,0.2056349685321709,0.4866130528759225,9.529807090759277,-0.001475072820462331,2010,12,December,Thursday
2010-12-03,9.494515419006348,11.337142944335938,11.380356788635254,11.297857284545898,11.321785926818848,342092800,-0.002231512227867216,-0.22315122278672161,0.08249950408935547,0.7286792439162102,9.347851610183715,9.126278190612792,7.872312173843384,0.012943869202014305,0.20547755346886754,0.4832956576703229,9.529807090759277,-0.0037032934052936284,2010,12,December,Friday
2010-12-06,9.575570106506348,11.433929443359375,11.511786460876465,11.372142791748047,11.380000114440918,448481600,0.008537000986668764,0.8537000986668764,0.13964366912841797,1.2270972559236961,9.352368068695068,9.142925968170166,7.890217587947846,0.012935017965282049,0.2053370444417341,0.495958554163376,9.575570106506348,0.0,2010,12,December,Monday
2010-12-07,9.517541885375977,11.364643096923828,11.571070671081543,11.361429214477539,11.564286231994629,391454000,-0.00606002780878212,-0.606002780878212,0.2096414566040039,1.812835244634416,9.351754808425904,9.159107036590576,7.908335340023041,0.012992521190050496,0.20624987983566345,0.4868930037243604,9.575570106506348,-0.00606002780878212,2010,12,December,Tuesday
2010-12-08,9.601292610168457,11.464642524719238,11.46500015258789,11.325357437133789,11.415356636047363,321935600,0.008799617149168215,0.8799617149168215,0.13964271545410156,1.2232882415003874,9.35912766456604,9.179535350799561,7.926333467960358,0.013048263665587626,0.20713476420206953,0.49997709289891157,9.601292610168457,0.0,2010,12,December,Wednesday
2010-12-09,9.563904762268066,11.420000076293945,11.51785659790039,11.393570899963379,11.504643440246582,294151200,-0.0038940431688119226,-0.38940431688119226,0.12428569793701172,1.0803089950812754,9.36171488761902,9.198910808563232,7.943944256305695,0.013079386870834568,0.20762882976858932,0.4941361173469343,9.601292610168457,-0.0038940431688119226,2010,12,December,Thursday
2010-12-10,9.587830543518066,11.44857120513916,11.466071128845215,11.378570556640625,11.416070938110352,262511200,0.002501674979490831,0.2501674979490831,0.08750057220458984,0.7664683644570397,9.3675621509552,9.220930347442627,7.9612828683853145,0.0129495760025162,0.20556814611832677,0.49787396028765474,9.601292610168457,-0.0014021098196854709,2010,12,December,Friday
